,RHM.DE,ORCL,ASTS,JMIA,CATX,URI,HDMG.DE,LUNR,HAG.DE,SPY,META,NNE,TSM,RGTI,CCJ,SLV,QBTS,CAT,DE,GOOGL,LDO.MI,BEAM,RKLB,OKLO,BTC-USD,SOUN,TCEHY,GLD,MSFT,IONQ,SOL-USD,HO.PA,NVDA,ETH-USD,AMPX,LLY,BA.L,NURO,AAPL,VKTX
2014-05-21 00:00:00,42.2521,36.4537,,,21.7,97.47,,,,156.036,60.49,,16.5847,,16.8664,18.64,,80.561,75.8244,27.3857,,,,,488.84,,,124.39,34.217,,,,0.434002,,,48.873,,,19.0252,
2014-05-22 00:00:00,42.5117,36.3141,,,21.2,98.78,,,,156.448,60.52,,16.6983,,16.7907,18.73,,80.7219,75.8324,27.6722,,,,,515.36,,,124.67,34.005,,,,0.43593,,,49.4089,,,19.0546,
2014-05-23 00:00:00,42.9101,36.8648,,,22.6,99.89,,,,157.071,61.35,,16.7151,,16.726,18.66,,81.4775,75.8244,28.0882,,,,,518.09,,,124.51,34.0198,,,,0.439952,,,49.4763,,,19.2687,
2014-05-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,520.46,,,,,,,,,,,,,,,
2014-05-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,570.44,,,,,,,,,,,,,,,
2014-05-26 00:00:00,43.5501,,,,,,,,,,,,,,,,,,,,,,,,582.01,,,,,,,,,,,,,,,
2014-05-27 00:00:00,43.9932,36.6538,,,22.5,101.27,,,,158.036,63.48,,16.8996,,17.1653,18.36,,81.1974,76.6149,28.6397,,,,,570.1,,,121.85,34.0842,,,,0.447822,,,49.4188,,,19.631,
2014-05-28 00:00:00,44.8571,36.3577,,,24.7,100.93,,,,157.923,63.51,,16.8769,,17.1922,18.28,,80.5868,76.606,28.4194,,,,,570.84,,,121.2,33.9289,,,,0.451685,,,49.3921,,,19.5801,
2014-05-29 00:00:00,45.1167,36.9074,,,23.9,101.51,,,,158.726,63.83,,16.7485,,17.5887,18.3,,81.1332,76.7698,28.4249,,,,,564.42,,,120.94,34.2121,,,,0.450957,,,49.2028,,,19.9357,
2014-05-30 00:00:00,45.0003,36.7539,,,23.4,101.05,,,,158.974,63.3,,16.6341,,17.5319,18.08,,80.0609,76.8284,28.4793,,,,,612.35,,,120.43,34.718,,,,0.452184,,,49.5268,,,19.8628,
2014-05-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,627.91,,,,,,,,,,,,,,,
2014-06-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,649.79,,,,,,,,,,,,,,,
2014-06-02 00:00:00,45.7344,36.7053,,,22.7,101.5,,,,159.156,63.08,,16.7151,,17.3864,18.02,,81.2625,76.8364,28.1151,,,,,655.49,,,119.7,34.5903,,,,0.450727,,,49.2187,,,19.7254,
2014-06-03 00:00:00,45.806,36.5696,,,22.7,100.99,,,,159.08,62.87,,17.1858,,17.1204,18.1,,81.8278,76.5504,27.6253,,,,,669.43,,,120.01,34.1681,,,,0.448812,,,49.1018,,,20.0032,
2014-06-04 00:00:00,45.2152,36.4715,,,23.2,102.21,,,,159.395,63.34,,17.0714,,17.2001,18.06,,81.6798,76.5504,27.588,,,,,638.93,,,119.76,34.1947,,,,0.449289,,,48.9958,,,20.2331,
2014-06-05 00:00:00,45.9671,36.8212,,,24.5,105.95,,,,160.44,63.19,,17.1533,,16.464,18.26,,83.7593,76.9336,28.1444,,,,,660.18,,,120.66,34.9476,,,,0.451185,,,49.293,,,20.3138,
2014-06-06 00:00:00,46.5937,37.2857,,,24.2,105.97,,,,161.205,62.5,,17.0634,,16.8425,18.28,,84.7181,77.7818,28.1993,,,,,650.41,,,120.61,35.1762,,,,0.452904,,,49.3356,,,20.2568,
2014-06-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,651.67,,,,,,,,,,,,,,,
2014-06-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,651.05,,,,,,,,,,,,,,,
2014-06-09 00:00:00,46.4505,37.3451,,,24.4,107.74,,,,161.366,62.88,,17.1631,,17.1135,18.32,,85.1621,78.3677,28.4334,,,,,644.35,,,120.65,34.9973,,,,0.453384,,,49.4257,,,20.5788,
2014-06-10 00:00:00,46.8354,37.3105,,,25.3,107.17,,,,161.385,65.77,,17.2342,,16.9202,18.46,,85.605,77.907,28.3124,,,,,655.62,,,121.39,34.8627,,,,0.455781,,,49.4337,,,20.6996,
2014-06-11 00:00:00,45.8507,37.2234,,,26.2,107.05,,,,160.811,65.78,,17.097,,17.1732,18.46,,85.1275,77.038,28.2725,,,,,642.95,,,121.41,34.6496,,,,0.461601,,,49.2028,,,20.6143,
2014-06-12 00:00:00,45.3852,36.7351,,,25.0,105.01,,,,159.712,64.29,,17.0793,,17.2719,18.76,,83.5186,76.2375,27.874,,,,,597.13,,,122.64,34.4104,,,,0.464477,,,48.7144,,,20.2723,
2014-06-13 00:00:00,44.9197,36.8548,,,25.0,105.39,,,,160.21,64.5,,17.0634,,17.229,18.92,,83.6103,76.2375,27.9163,,,,,610.35,,,122.96,34.9633,,,,0.464957,,,48.7304,,,20.0474,
2014-06-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,583.42,,,,,,,,,,,,,,,
2014-06-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,582.29,,,,,,,,,,,,,,,
2014-06-16 00:00:00,44.4632,36.8648,,,24.7,105.16,,,,160.315,64.19,,17.1631,,17.2719,18.85,,83.6418,76.1521,27.5152,,,,,599.08,,,122.42,35.1929,,,,0.463527,,,48.6758,,,20.2528,
2014-06-17 00:00:00,45.5822,37.0153,,,24.6,102.75,,,,160.747,64.4,,17.2026,,17.2191,18.94,,83.5344,76.3458,27.4311,,,,,605.09,,,122.28,35.3442,,,,0.466625,,,49.0226,,,20.2252,
2014-06-18 00:00:00,46.54,37.4422,,,25.1,104.77,,,,161.931,65.6,,17.2746,,17.4293,19.05,,84.1776,76.8453,27.9318,,,,,606.21,,,122.67,35.3188,,,,0.466155,,,49.6337,,,20.2481,
2014-06-19 00:00:00,46.728,37.1788,,,25.0,104.23,,,,162.143,64.34,,17.5481,,17.1284,19.92,,83.9941,77.1721,28.1474,,,,,600.17,,,126.94,35.2015,,,,0.455502,,,49.5169,,,20.1761,
2014-06-20 00:00:00,46.7549,35.702,,,26.2,105.25,,,,162.468,64.5,,17.1118,,17.3217,20.03,,85.6553,77.5593,28.2237,,,,,590.75,,,126.5,35.3442,,,,0.450487,,,51.3218,,,19.9668,
2014-06-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,597.04,,,,,,,,,,,,,,,
2014-06-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,603.62,,,,,,,,,,,,,,,
2014-06-23 00:00:00,46.4594,35.9466,,,26.7,105.37,,,,162.422,65.37,,16.868,,17.3595,20.05,,85.1789,77.0132,28.6108,,,,,591.17,,,126.85,35.607,,,,0.445245,,,51.3506,,,19.9484,
2014-06-24 00:00:00,46.1909,35.6524,,,29.7,103.71,,,,161.414,65.72,,16.8128,,17.0158,20.08,,84.4163,76.3716,28.5236,,,,,588.77,,,126.98,35.3959,,,,0.438366,,,51.204,,,19.8293,
2014-06-25 00:00:00,46.6474,35.388,,,29.9,105.58,,,,162.172,67.44,,17.016,,16.8335,20.19,,84.94,76.464,29.1906,,,,,568.45,,,126.99,35.6411,,,,0.442848,,,52.1253,,,19.8463,
2014-06-26 00:00:00,46.1282,35.1146,,,31.6,105.28,,,,162.048,67.13,,17.0072,,16.9909,20.24,,84.9944,76.6943,29.1329,,,,,582.7,,,126.73,35.3785,,,,0.436899,,,52.1599,,,19.964,
2014-06-27 00:00:00,46.1551,35.4504,,,31.8,104.89,,,,162.372,67.6,,17.2164,,17.248,20.17,,85.1789,77.041,29.1787,,,,,602.23,,,126.66,35.8287,,,,0.437368,,,52.2055,,,20.2036,
2014-06-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,597.56,,,,,,,,,,,,,,,
2014-06-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,601.06,,,,,,,,,,,,,,,
2014-06-30 00:00:00,46.2804,35.4504,,,31.2,104.73,,,,162.286,67.29,,17.3082,,17.2808,20.25,,85.1117,76.8145,29.1279,,,,,635.14,,,128.04,35.3607,,,,0.441112,,,51.4387,,,20.4107,
2014-07-01 00:00:00,47.2114,35.6624,,,30.8,107.21,,,,163.339,68.06,,17.774,,17.3346,20.21,,85.4846,76.4134,29.4677,,,,,643.19,,,127.7,35.5073,,,,0.446204,,,51.7102,,,20.5406,
2014-07-02 00:00:00,46.6564,35.8159,,,29.6,107.5,,,,163.529,66.45,,18.1068,,17.4691,20.3,,85.8111,76.6407,29.4323,,,,,645.72,,,127.7,35.5346,,,,0.444555,,,51.8746,,,20.5327,
2014-07-03 00:00:00,47.5695,36.1566,,,29.3,108.96,,,,164.346,66.29,,18.3732,,17.6773,20.29,,86.9781,77.5166,29.5468,,,,,638.03,,,127.16,35.4477,,,,0.448562,,,52.1748,,,20.6514,
2014-07-04 00:00:00,47.2651,,,,,,,,,,,,,,,,,,,,,,,,623.96,,,,,,,,,,,,,,,
2014-07-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,622.96,,,,,,,,,,,,,,,
2014-07-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,626.65,,,,,,,,,,,,,,,
2014-07-07 00:00:00,46.549,35.8694,,,29.0,106.36,,,,163.752,65.29,,18.3397,,17.6205,20.17,,86.263,77.0171,29.4313,,,,,613.6,,,127.02,35.607,,,,0.445025,,,51.8023,,,21.0798,
2014-07-08 00:00:00,45.3584,35.5782,,,28.3,106.28,,,,162.708,62.76,,18.2627,,17.6773,20.21,,85.7233,76.448,28.8155,,,,,615.32,,,127.07,35.4301,,,,0.441352,,,51.6774,,,20.9442,
2014-07-09 00:00:00,45.1077,35.3128,,,27.4,108.35,,,,163.426,64.97,,18.1403,,17.3346,20.27,,86.2472,75.6347,29.0627,,,,,623.0,,,127.84,35.3345,,,,0.454804,,,51.8083,,,20.953,
2014-07-10 00:00:00,44.7586,35.3672,,,26.6,107.69,,,,162.775,64.87,,18.5676,,16.9391,20.52,,85.6366,74.7469,28.8973,,,,,618.39,,,128.54,35.3519,,,,0.452184,,,51.7339,,,20.8764,
2014-07-11 00:00:00,45.6717,35.1999,,,27.4,107.39,,,,163.014,66.34,,18.4571,,16.7608,20.57,,86.0962,75.0995,29.2266,,,,,632.9,,,128.78,35.695,,,,0.453384,,,51.9935,,,20.9157,
2014-07-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,635.9,,,,,,,,,,,,,,,
2014-07-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,628.03,,,,,,,,,,,,,,,
2014-07-14 00:00:00,45.4837,35.5138,,,28.8,109.5,,,,163.835,67.9,,18.6614,,17.0168,20.1,,86.2028,75.0826,29.6057,,,,,618.32,,,125.72,35.7349,,,,0.459063,,,52.1332,,,21.1837,
2014-07-15 00:00:00,44.4095,35.5593,,,27.5,107.66,,,,163.529,67.17,,18.5065,,16.9212,19.88,,86.0163,75.1243,29.5458,,,,,619.6,,,124.53,35.9987,,,,0.460881,,,52.0093,,,20.9383,
2014-07-16 00:00:00,44.6736,35.3128,,,28.0,108.23,,,,164.152,67.66,,17.2372,,17.7759,19.91,,87.2327,75.882,29.4243,,,,,614.8,,,124.97,37.3777,,,,0.460433,,,51.9677,,,20.8175,
2014-07-17 00:00:00,43.8411,35.0066,,,27.2,110.06,,,,162.277,66.41,,16.636,,17.8736,20.29,,85.9641,74.1689,28.9361,,,,,626.58,,,127.09,37.7636,,,,0.459283,,,51.5131,,,20.4463,
2014-07-18 00:00:00,43.4203,35.0869,,,27.8,112.04,,,,163.943,68.42,,16.8661,,17.9961,20.02,,86.8312,74.3358,30.1463,,,,,627.47,,,126.13,37.8983,,,,0.438844,,,52.5126,,,20.7399,
2014-07-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,627.04,,,,,,,,,,,,,,,
2014-07-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,620.98,,,,,,,,,,,,,,,
2014-07-21 00:00:00,42.8788,35.0948,,,27.5,111.78,,,,163.606,69.4,,16.8266,,18.7542,20.1,,86.8854,74.3417,29.8139,,,,,625.13,,,126.34,38.0185,,,,0.441352,,,52.6552,,,20.631,
2014-07-22 00:00:00,42.825,35.4623,,,27.2,113.33,,,,164.346,69.27,,17.0566,,18.808,20.1,,86.7454,74.9872,30.0695,,,,,622.53,,,125.74,38.0185,,,,0.439552,,,52.7196,,,20.8047,
2014-07-23 00:00:00,42.9146,35.3573,,,26.5,112.77,,,,164.699,71.29,,17.0319,,18.8588,20.08,,85.4096,74.1839,30.1501,,,,,621.69,,,125.62,38.0537,,,,0.430238,,,53.1575,,,21.3461,
2014-07-24 00:00:00,43.2816,35.4979,,,26.8,112.63,,,,164.709,74.98,,17.2056,,18.7721,19.58,,82.7817,73.7846,30.0416,,,,,601.87,,,124.35,37.6491,,,,0.430957,,,53.2546,,,21.3105,
2014-07-25 00:00:00,42.4714,35.3752,,,26.3,112.69,,,,163.951,75.19,,16.7605,,18.3836,19.87,,82.6258,73.0964,29.796,,,,,600.5,,,125.79,37.7371,,,,0.423258,,,52.7672,,,21.4519,
2014-07-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,596.0,,,,,,,,,,,,,,,
2014-07-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,595.03,,,,,,,,,,,,,,,
2014-07-28 00:00:00,42.0194,35.5693,,,25.5,111.18,,,,164.009,74.92,,16.7762,,18.4105,19.81,,82.0823,72.9614,29.8429,,,,,587.93,,,125.58,37.288,,,,0.4216,,,52.4462,,,21.7496,
2014-07-29 00:00:00,41.8314,35.6416,,,25.5,110.46,,,,163.272,73.71,,16.9164,,18.2172,19.78,,82.4936,72.8094,29.5903,,,,,585.77,,,125.2,37.2107,,,,0.423028,,,51.931,,,21.6092,
2014-07-30 00:00:00,41.6255,35.9308,,,25.5,110.55,,,,163.291,74.68,,17.0644,,18.1017,19.78,,81.4775,72.4668,29.6645,,,,,564.64,,,124.83,36.9577,,,,0.430238,,,51.8083,,,21.5591,
2014-07-31 00:00:00,40.7259,35.4306,,,24.5,105.9,,,,160.124,72.65,,16.4732,,17.77,19.58,,79.4,72.1967,28.8728,,,,,589.52,,,123.39,36.6003,,,,0.416437,,,50.5184,,,20.999,
2014-08-01 00:00:00,40.1037,34.7432,,,24.2,105.87,,,,159.596,72.36,,16.636,,17.0358,19.52,,79.2165,72.0705,28.5763,,,,,598.78,,,124.38,36.3453,,,,0.4209,,,50.2025,,,21.116,
2014-08-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,591.72,,,,,,,,,,,,,,,
2014-08-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,588.94,,,,,,,,,,,,,,,
2014-08-04 00:00:00,39.768,35.1761,,,23.9,106.98,,,,160.738,73.51,,16.8898,,17.24,19.4,,80.2335,72.3367,29.0084,,,,,592.77,,,123.99,36.7771,,,,0.420063,,,50.992,,,20.997,
2014-08-05 00:00:00,39.1683,35.0532,,,25.9,105.77,,,,159.186,72.69,,16.3064,,17.0806,19.05,,79.987,72.3496,28.5535,,,,,588.76,,,123.87,36.533,,,,0.420261,,,50.3609,,,20.893,
2014-08-06 00:00:00,37.5614,35.2265,,,25.4,105.44,,,,159.244,72.47,,16.5058,,17.1075,19.23,,79.9781,72.4528,28.6208,,,,,589.77,,,125.67,36.2448,,,,0.419804,,,50.5601,,,20.8567,
2014-08-07 00:00:00,36.6931,34.7967,,,24.5,105.23,,,,158.402,73.17,,16.3992,,16.7997,19.17,,80.3421,72.4181,28.4873,,,,,592.8,,,126.18,36.6607,,,,0.415468,,,49.9309,,,20.8548,
2014-08-08 00:00:00,35.5876,35.0334,,,25.0,107.25,,,,160.229,73.06,,16.2985,,16.974,19.19,,81.3947,73.7846,28.7926,,,,,595.85,,,126.19,36.6335,,,,0.452184,,,50.4521,,,20.9137,
2014-08-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,589.52,,,,,,,,,,,,,,,
2014-08-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,592.06,,,,,,,,,,,,,,,
2014-08-11 00:00:00,36.814,35.0156,,,25.0,109.42,,,,160.698,73.44,,16.5127,,17.1663,19.23,,82.3545,73.9356,28.7582,,,,,575.89,,,125.96,36.6335,,,,0.449759,,,50.5343,,,21.1877,
2014-08-12 00:00:00,36.1426,34.9978,,,24.8,109.63,,,,160.448,72.83,,16.4653,,17.0806,19.17,,82.2194,73.3596,28.5026,,,,,567.66,,,125.99,36.9041,,,,0.449759,,,50.7741,,,21.1827,
2014-08-13 00:00:00,36.5275,35.2978,,,24.1,110.85,,,,161.542,73.77,,16.7427,,17.6693,19.04,,82.8724,71.6713,29.1224,,,,,542.1,,,126.2,37.3777,,,,0.452424,,,50.5323,,,21.4648,
2014-08-14 00:00:00,36.6215,35.2781,,,24.4,111.55,,,,162.323,74.3,,16.9075,,17.8736,19.1,,83.2759,72.008,29.1269,,,,,504.8,,,126.31,37.542,,,,0.447342,,,51.0335,,,21.5217,
2014-08-15 00:00:00,36.071,35.3306,,,24.2,111.71,,,,162.286,73.63,,16.8434,,18.1216,18.86,,83.3331,71.9364,29.0801,,,,,496.45,,,125.48,37.9822,,,,0.453124,,,50.7404,,,21.6287,
2014-08-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,522.01,,,,,,,,,,,,,,,
2014-08-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,485.5,,,,,,,,,,,,,,,
2014-08-18 00:00:00,36.6439,35.6514,,,23.7,114.29,,,,163.616,74.59,,16.8601,,18.2521,18.87,,84.296,73.0477,29.528,,,,,462.18,,,124.96,38.2538,,,,0.459283,,,51.1683,,,21.8869,
2014-08-19 00:00:00,37.4764,36.325,,,24.4,115.41,,,,164.485,75.29,,17.0813,,17.8387,18.7,,84.5514,72.7051,29.7477,,,,,485.12,,,124.68,38.6788,,,,0.462957,,,51.8439,,,22.1916,
2014-08-20 00:00:00,37.1138,36.1833,,,25.5,116.7,,,,164.899,74.81,,17.1651,,18.1216,18.72,,84.8888,72.8432,29.663,,,,,516.78,,,124.22,38.3564,,,,0.460083,,,51.7181,,,22.2003,
2014-08-21 00:00:00,37.4227,36.4725,,,25.1,116.27,,,,165.398,74.57,,16.9845,,17.4402,18.69,,85.094,73.1291,29.514,,,,,517.94,,,122.88,38.5849,,,,0.455881,,,51.7329,,,22.2023,
2014-08-22 00:00:00,36.9482,36.5171,,,25.2,117.23,,,,165.128,74.57,,17.1562,,17.5628,18.69,,84.5593,71.8997,29.52,,,,,516.1,,,123.19,38.5245,,,,0.456099,,,51.9786,,,22.3644,
2014-08-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,497.68,,,,,,,,,,,,,,,
2014-08-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,509.71,,,,,,,,,,,,,,,
2014-08-25 00:00:00,37.6062,36.6092,,,25.1,117.98,,,,165.992,75.02,,17.0319,,17.7042,18.6,,85.094,72.1967,29.4218,,,,,502.93,,,122.74,38.541,,,,0.456818,,,52.3164,,,22.4134,
2014-08-26 00:00:00,37.5659,36.6983,,,24.8,118.33,,,,166.093,75.96,,17.1315,,17.6205,18.63,,85.1541,71.3426,29.2998,,,,,512.56,,,123.35,38.4103,,,,0.464877,,,52.3848,,,22.27,
2014-08-27 00:00:00,37.4406,36.526,,,24.7,117.64,,,,166.041,74.63,,17.2194,,17.1583,18.66,,85.5448,71.1291,29.0447,,,,,515.23,,,123.32,38.2891,,,,0.459633,,,52.5423,,,22.544,
2014-08-28 00:00:00,36.9259,36.1992,,,24.2,117.1,,,,165.953,73.86,,17.2194,,17.0537,18.74,,85.6227,71.2273,28.9112,,,,,510.75,,,124.0,38.2967,,,,0.463427,,,52.6345,,,22.5687,
2014-08-29 00:00:00,36.8408,36.4279,,,24.0,117.65,,,,166.401,74.82,,17.2461,,17.248,18.71,,85.9641,71.3327,29.0128,,,,,512.56,,,123.86,38.7677,,,,0.464877,,,53.0129,,,22.6256,
2014-08-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,505.96,,,,,,,,,,,,,,,
2014-08-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,481.78,,,,,,,,,,,,,,,
2014-09-01 00:00:00,36.9214,,,,,,,,,,,,,,,,,,,,,,,,477.19,,,,,,,,,,,,,,,
2014-09-02 00:00:00,37.6062,36.5438,,,23.5,118.84,,,,166.326,76.68,,17.3616,,16.965,18.41,,85.8535,71.0616,29.3252,,,,,478.94,,,121.65,38.4776,,,,0.465925,,,53.1099,,,22.7995,
2014-09-03 00:00:00,39.2399,36.7549,,,23.3,118.22,,,,166.25,75.83,,17.5836,,17.1493,18.43,,85.4678,70.5521,29.3695,,,,,480.04,,,122.15,38.3662,,,,0.470418,,,53.5003,,,21.84,
2014-09-04 00:00:00,39.1011,36.4449,,,23.4,118.3,,,,166.002,75.95,,17.4523,,17.0358,18.32,,85.7667,70.4994,29.5498,,,,,490.99,,,121.48,38.6221,,,,0.478757,,,53.5617,,,21.6591,
2014-09-05 00:00:00,39.3921,36.1992,,,24.1,118.51,,,,166.736,77.26,,17.4424,,16.9909,18.42,,85.536,70.2283,29.781,,,,,483.65,,,122.06,39.1749,,,,0.477339,,,53.9807,,,21.8468,
2014-09-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,484.47,,,,,,,,,,,,,,,
2014-09-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,485.75,,,,,,,,,,,,,,,
2014-09-08 00:00:00,39.683,35.6514,,,23.3,118.3,,,,166.316,77.89,,17.3536,,16.6861,18.26,,85.0486,70.3485,29.9728,,,,,475.69,,,120.73,39.6545,,,,0.472984,,,54.2135,,,21.7131,
2014-09-09 00:00:00,39.2085,35.7099,,,23.4,115.56,,,,165.233,76.67,,17.3389,,16.4709,18.31,,84.6363,69.7725,29.4916,,,,,474.9,,,120.87,39.9027,,,,0.467024,,,53.743,,,21.6306,
2014-09-10 00:00:00,38.5954,35.7099,,,23.4,115.2,,,,165.884,77.43,,17.321,,16.6383,18.24,,83.4752,69.5412,29.5638,,,,,479.7,,,120.26,39.968,,,,0.468651,,,54.0282,,,22.2919,
2014-09-11 00:00:00,38.2865,35.6842,,,23.1,116.1,,,,166.084,77.92,,17.2125,,16.5237,17.96,,83.2177,69.6255,29.4487,,,,,478.49,,,119.47,40.1048,,,,0.463927,,,54.3611,,,22.389,
2014-09-12 00:00:00,37.8882,35.5217,,,24.3,116.6,,,,165.073,77.48,,16.7525,,16.8584,17.89,,82.7639,69.5183,29.1394,,,,,477.73,,,118.38,39.842,,,,0.457078,,,54.4364,,,22.44,
2014-09-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,478.17,,,,,,,,,,,,,,,
2014-09-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,477.74,,,,,,,,,,,,,,,
2014-09-15 00:00:00,37.8524,35.6683,,,23.2,116.29,,,,164.938,74.58,,16.6697,,16.4709,17.92,,82.6327,70.134,28.977,,,,,477.71,,,118.64,39.4551,,,,0.450807,,,54.37,,,22.4341,
2014-09-16 00:00:00,37.7226,36.1319,,,23.3,117.71,,,,166.231,76.08,,16.8661,,16.9112,17.95,,82.6327,70.3485,29.3327,,,,,466.75,,,118.83,39.9027,,,,0.457537,,,54.8801,,,22.2631,
2014-09-17 00:00:00,37.7405,36.0873,,,23.0,117.64,,,,166.421,76.43,,16.9845,,17.2649,17.77,,81.951,70.8908,29.5573,,,,,461.09,,,117.54,39.6955,,,,0.457787,,,54.9693,,,22.4223,
2014-09-18 00:00:00,37.0154,36.4449,,,22.8,118.7,,,,167.341,77.0,,17.2292,,17.4153,17.77,,82.2273,71.3863,29.7557,,,,,424.26,,,117.78,39.8322,,,,0.464627,,,55.537,,,22.4684,
2014-09-19 00:00:00,36.2992,34.9096,,,21.7,116.7,,,,167.176,77.91,,16.8976,,16.8843,17.19,,80.786,70.9514,30.1606,,,,,397.67,,,117.09,40.5491,,,,0.456099,,,55.4875,,,22.2839,
2014-09-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,411.53,,,,,,,,,,,,,,,
2014-09-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,401.62,,,,,,,,,,,,,,,
2014-09-22 00:00:00,35.4801,34.7184,,,20.9,114.85,,,,165.894,76.8,,16.7684,,16.446,17.08,,79.5174,71.0358,29.7557,,,,,404.09,,,116.85,40.1586,,,,0.451525,,,55.1131,,,22.3054,
2014-09-23 00:00:00,34.1642,34.0558,,,19.9,113.47,,,,164.918,78.29,,16.7525,,16.0306,17.07,,78.7992,70.6812,29.4522,,,,,436.86,,,117.6,39.7307,,,,0.449589,,,55.005,,,22.6581,
2014-09-24 00:00:00,34.1642,34.5779,,,20.7,114.14,,,,166.241,78.54,,16.9569,,15.8912,16.99,,79.7453,71.0616,29.8129,,,,,423.77,,,117.05,40.1742,,,,0.452284,,,55.2022,,,22.4596,
2014-09-25 00:00:00,34.5805,34.0014,,,19.9,110.98,,,,163.539,77.22,,16.561,,15.6361,16.83,,78.4204,70.5154,29.1569,,,,,412.29,,,117.39,39.2872,,,,0.44241,,,54.6939,,,21.6034,
2014-09-26 00:00:00,33.9942,34.1668,,,19.3,112.5,,,,164.832,78.79,,16.5857,,15.6859,16.9,,79.107,70.7725,29.2888,,,,,404.46,,,117.06,39.6008,,,,0.443278,,,54.6108,,,22.2415,
2014-09-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,399.02,,,,,,,,,,,,,,,
2014-09-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,379.08,,,,,,,,,,,,,,,
2014-09-29 00:00:00,33.7614,33.7191,,,19.1,112.52,,,,164.545,79.0,,16.4318,,15.8742,16.78,,78.672,70.3545,29.2843,,,,,376.77,,,117.03,39.6302,,,,0.44241,,,54.4929,,,22.0983,
2014-09-30 00:00:00,34.1061,33.5785,,,16.9,111.1,,,,164.133,79.04,,16.6213,,15.6511,16.35,,78.0436,70.0585,29.3143,,,,,388.17,,,116.21,39.5597,,,,0.440932,,,54.0836,,,22.2415,
2014-10-01 00:00:00,33.2556,33.4081,,,16.2,104.43,,,,161.874,76.55,,16.5522,,15.6431,16.48,,76.921,69.6821,28.8768,,,,,382.84,,,116.77,39.1662,,,,0.43667,,,54.2749,,,21.8918,
2014-10-02 00:00:00,32.5619,33.5705,,,14.2,105.45,,,,161.903,77.08,,16.7091,,15.659,16.41,,76.768,69.8152,28.9391,,,,,375.14,,,116.74,39.0469,,,,0.434752,,,54.0669,,,22.051,
2014-10-03 00:00:00,,34.1123,,,14.4,109.16,,,,163.695,77.44,,17.1562,,15.3851,16.12,,76.7522,70.2035,29.2066,,,,,363.45,,,114.61,39.3302,,,,0.4357,,,54.7692,,,21.9892,
2014-10-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,335.32,,,,,,,,,,,,,,,
2014-10-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,322.86,,,,,,,,,,,,,,,
2014-10-06 00:00:00,32.9781,34.3886,,,13.8,107.06,,,,163.511,77.56,,17.1474,,15.3134,16.6,,77.2307,70.7805,29.2828,,,,,331.55,,,116.03,39.3302,,,,0.433172,,,54.7276,,,21.9892,
2014-10-07 00:00:00,32.7454,33.838,,,16.5,99.27,,,,160.957,76.29,,16.7851,,14.7057,16.48,,74.6303,68.3653,28.6013,,,,,331.65,,,116.36,38.8526,,,,0.42841,,,53.5617,,,21.7977,
