,NVDA,MSFT,GOOGL,META,AAPL,TSM,ORCL,LLY,CAT,DE,URI,CL,COST,UBER,ENPH,SMR,CCJ,NNE,OKLO,RHM.DE,HAG.DE,HO.PA,LDO.MI,HDMG.DE,BTC-USD,ETH-USD,SOL-USD,GLD,SLV,RKLB,LUNR,ASTS,RGTI,QBTS,IONQ,VKTX,BEAM,CATX,SOUN,AMPX,JMIA,TCEHY,NURO,BDMD
2025-10-22 22:00:00,,,,,,,,,,,,,,,,,,,,131115.0,367618.0,239383.0,2061016.0,,,,,,,,,,,,,,,,,,,,,
2025-10-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,54944076060.0,36361652714.0,6358339771.0,,,,,,,,,,,,,,,,,444100.0
2025-10-23 04:00:00,111363700.0,14023500.0,19901400.0,9856000.0,32754900.0,10379900.0,16872200.0,2632900.0,2619400.0,1161800.0,1264300.0,6198600.0,1974800.0,17121600.0,5574800.0,21950100.0,4536300.0,4212800.0,18207700.0,,,,,,,,,13695500.0,24565600.0,13226400.0,5152000.0,13561200.0,164337700.0,114387700.0,65822800.0,8628600.0,1435700.0,1093600.0,28190000.0,4100500.0,1544800.0,1888800.0,,
2025-10-23 22:00:00,,,,,,,,,,,,,,,,,,,,121037.0,387748.0,210301.0,1465012.0,,,,,,,,,,,,,,,,,,,,,
2025-10-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,48160816980.0,34090708715.0,5855077941.0,,,,,,,,,,,,,,,,,334100.0
2025-10-24 04:00:00,131296700.0,15532400.0,28655100.0,9151300.0,38253700.0,8747000.0,13194900.0,2211200.0,2392000.0,1187200.0,770600.0,4247500.0,1639400.0,12014600.0,5645700.0,23940900.0,4036700.0,3633800.0,18105000.0,,,,,,,,,13263800.0,24014000.0,12041200.0,7769500.0,9278000.0,87712800.0,67661000.0,27501700.0,4386400.0,1549900.0,1361200.0,28596600.0,6296200.0,1609900.0,1360800.0,,
2025-10-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,24707667305.0,15245229017.0,3170047006.0,,,,,,,,,,,,,,,,,
2025-10-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,41708524143.0,29120786315.0,4753310567.0,,,,,,,,,,,,,,,,,
2025-10-26 23:00:00,,,,,,,,,,,,,,,,,,,,132752.0,404145.0,172021.0,1680538.0,,,,,,,,,,,,,,,,,,,,,
2025-10-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,61761358733.0,40271333201.0,6714497027.0,,,,,,,,,,,,,,,,,184800.0
2025-10-27 04:00:00,153452700.0,18734700.0,35235200.0,11321100.0,44888200.0,13615000.0,13855800.0,2114800.0,2493800.0,1273100.0,797000.0,8337400.0,1967600.0,11748300.0,6076400.0,14938400.0,4116100.0,3111200.0,16454000.0,,,,,,,,,23657600.0,42914100.0,19183300.0,4272200.0,11419400.0,71650800.0,65054300.0,25766700.0,3921600.0,3043000.0,1910500.0,24917100.0,6232200.0,1628200.0,1905400.0,,
2025-10-27 23:00:00,,,,,,,,,,,,,,,,,,,,145447.0,377458.0,205556.0,1389118.0,,,,,,,,,,,,,,,,,,,,,
2025-10-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,64528066504.0,39684155177.0,8093133805.0,,,,,,,,,,,,,,,,,158800.0
2025-10-28 04:00:00,297986200.0,29986700.0,29738600.0,12193800.0,41534800.0,11804200.0,12448500.0,2493500.0,2775400.0,1064700.0,873000.0,6814500.0,2090800.0,17138300.0,13887500.0,32305100.0,24708000.0,3345000.0,14479600.0,,,,,,,,,19257600.0,27782000.0,11772900.0,3831700.0,9350900.0,93119800.0,64548500.0,35730100.0,2771100.0,1272100.0,1443200.0,31267000.0,5500400.0,1576800.0,1539000.0,,
2025-10-28 23:00:00,,,,,,,,,,,,,,,,,,,,85869.0,273962.0,155294.0,2019239.0,,,,,,,,,,,,,,,,,,,,,
2025-10-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,62192043469.0,35255876156.0,8057327834.0,,,,,,,,,,,,,,,,,162400.0
2025-10-29 04:00:00,308829600.0,36023000.0,43580300.0,26818600.0,51086700.0,16177300.0,18007100.0,3591200.0,6948500.0,1134800.0,656100.0,8658100.0,2449600.0,14532900.0,26459500.0,18613600.0,8371100.0,3212000.0,18754500.0,,,,,,,,,18891800.0,27351700.0,17907200.0,4995400.0,14772500.0,64001300.0,47219200.0,25520900.0,3894500.0,2121100.0,1093000.0,30301100.0,6331800.0,2836600.0,1610700.0,,
2025-10-29 23:00:00,,,,,,,,,,,,,,,,,,,,96520.0,406729.0,160511.0,1532342.0,,,,,,,,,,,,,,,,,,,,,
2025-10-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,69673964814.0,39981939289.0,8688393422.0,,,,,,,,,,,,,,,,,175600.0
2025-10-30 04:00:00,178864400.0,41023100.0,74876000.0,88440100.0,69886500.0,14507100.0,27954200.0,6037200.0,2574800.0,1035000.0,503700.0,8657900.0,2677100.0,13556600.0,10133500.0,14854300.0,4575200.0,2543200.0,12172000.0,,,,,,,,,14812800.0,30333200.0,12479000.0,6272400.0,9093200.0,64904700.0,44418000.0,16098700.0,7867300.0,1733700.0,1030400.0,31318000.0,3639700.0,2044400.0,2714200.0,,
2025-10-30 23:00:00,,,,,,,,,,,,,,,,,,,,96868.0,268545.0,211464.0,1563612.0,,,,,,,,,,,,,,,,,,,,,
2025-10-31 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,60090359560.0,37800100395.0,5699604751.0,,,,,,,,,,,,,,,,,210600.0
2025-10-31 04:00:00,179802200.0,34006400.0,39267900.0,56953200.0,86167100.0,12667900.0,16898700.0,5015000.0,2974800.0,1116400.0,697600.0,17696500.0,2456300.0,15333400.0,8568500.0,17575000.0,5691000.0,3210700.0,11430700.0,,,,,,,,,11077900.0,21310900.0,13830100.0,4947800.0,7889700.0,67133200.0,37846600.0,19319900.0,3604100.0,3593600.0,1245300.0,28277600.0,11778500.0,1495400.0,1886300.0,,
2025-11-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,25871668762.0,17490279524.0,2742470897.0,,,,,,,,,,,,,,,,,
2025-11-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,34284209459.0,20479611654.0,3213989849.0,,,,,,,,,,,,,,,,,
2025-11-02 23:00:00,,,,,,,,,,,,,,,,,,,,176493.0,0.0,177840.0,1983086.0,,,,,,,,,,,,,,,,,,,,,
2025-11-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,72852006359.0,53091469560.0,10083921329.0,,,,,,,,,,,,,,,,,334600.0
2025-11-03 05:00:00,180267300.0,22374700.0,29786000.0,33003600.0,50194600.0,12466600.0,15709200.0,5401500.0,2439400.0,957500.0,567300.0,10824100.0,3206600.0,28836500.0,7912600.0,15378700.0,4805300.0,2881600.0,10537400.0,,,,,,,,,7254300.0,17946700.0,11463500.0,6546700.0,11835900.0,59342400.0,46622300.0,23850500.0,3899000.0,2901300.0,1205000.0,36075600.0,8263900.0,1506700.0,965800.0,,
2025-11-03 23:00:00,,,,,,,,,,,,,,,,,,,,137118.0,294236.0,271346.0,2434355.0,,,,,,,,,,,,,,,,,,,,,
2025-11-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,110967184773.0,76827517773.0,11720472283.0,,,,,,,,,,,,,,,,,158800.0
2025-11-04 05:00:00,188919300.0,20958700.0,30078400.0,27356600.0,49274800.0,16224300.0,19772600.0,5911500.0,3440700.0,1576900.0,468100.0,8928100.0,2554500.0,48787300.0,11839500.0,17619200.0,5005700.0,2139400.0,12095000.0,,,,,,,,,11540100.0,26679100.0,13725500.0,8306400.0,8470700.0,55462800.0,36463800.0,22044300.0,6399800.0,3241100.0,1280100.0,48168100.0,7712600.0,1779200.0,1895100.0,,
2025-11-04 23:00:00,,,,,,,,,,,,,,,,,,,,142943.0,0.0,302055.0,4345368.0,,,,,,,,,,,,,,,,,,,,,
2025-11-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,77584934804.0,46955882330.0,7278004532.0,,,,,,,,,,,,,,,,,285300.0
2025-11-05 05:00:00,171350300.0,23024300.0,31010300.0,20219900.0,43683100.0,10502500.0,11991500.0,7272900.0,2701300.0,891600.0,495000.0,7515000.0,2974800.0,20150800.0,12636100.0,14542400.0,4928500.0,2291500.0,12483300.0,,,,,,,,,8357300.0,16178500.0,13254300.0,6301600.0,5786200.0,41383300.0,31994700.0,21843100.0,3822500.0,2165800.0,851400.0,28137200.0,7191900.0,1684600.0,1598800.0,,
2025-11-05 23:00:00,,,,,,,,,,,,,,,,,,,,311512.0,563233.0,263329.0,3770369.0,,,,,,,,,,,,,,,,,,,,,
2025-11-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,63932752861.0,36731850433.0,5543550041.0,,,,,,,,,,,,,,,,,320900.0
2025-11-06 05:00:00,223029800.0,27406500.0,37173600.0,23628800.0,51204000.0,11516900.0,18678300.0,6417400.0,2245800.0,1258600.0,758400.0,6823200.0,3247700.0,18316200.0,6864200.0,23758800.0,7109500.0,2322900.0,15789600.0,,,,,,,,,6891100.0,15957900.0,21053100.0,7047200.0,7899900.0,46667000.0,41880600.0,35400200.0,5240000.0,2353200.0,2847200.0,44665100.0,13493000.0,2878200.0,1828400.0,,
2025-11-06 23:00:00,,,,,,,,,,,,,,,,,,,,0.0,0.0,213438.0,2461612.0,,,,,,,,,,,,,,,,,,,,,
2025-11-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,92168030081.0,42609994022.0,6565811742.0,,,,,,,,,,,,,,,,,401900.0
2025-11-07 05:00:00,264942300.0,24019800.0,34479600.0,29946800.0,48227400.0,15715700.0,20969300.0,4373400.0,2320100.0,1912500.0,376800.0,8565900.0,2584000.0,16489900.0,7590300.0,42361300.0,6592300.0,2622400.0,16397500.0,,,,,,,,,11060400.0,16493100.0,25058800.0,8759100.0,9078600.0,57796500.0,50592500.0,32829800.0,4647800.0,2277200.0,1608300.0,49784400.0,11325700.0,4846200.0,1967600.0,,
2025-11-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,51446691095.0,23613870398.0,3777278818.0,,,,,,,,,,,,,,,,,
2025-11-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,59679243013.0,28821543888.0,4538025398.0,,,,,,,,,,,,,,,,,
2025-11-09 23:00:00,,,,,,,,,,,,,,,,,,,,159510.0,0.0,182750.0,2112543.0,,,,,,,,,,,,,,,,,,,,,
2025-11-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,69585887229.0,35638045619.0,5424364139.0,,,,,,,,,,,,,,,,,348200.0
2025-11-10 05:00:00,198897100.0,26101500.0,29557300.0,19245000.0,41312400.0,10869200.0,16698700.0,5696600.0,1829900.0,922900.0,429900.0,6801100.0,2612700.0,13310200.0,11501500.0,31546000.0,4873400.0,2223600.0,12942700.0,,,,,,,,,13456200.0,20763800.0,22929800.0,5666200.0,9248800.0,38866000.0,43657600.0,26986800.0,4018500.0,1763500.0,2301500.0,36662300.0,12962600.0,2902500.0,1628400.0,,
2025-11-10 23:00:00,,,,,,,,,,,,,,,,,,,,210195.0,0.0,172899.0,3061241.0,,,,,,,,,,,,,,,,,,,,,
2025-11-11 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,71130078574.0,39734688531.0,6202061657.0,,,,,,,,,,,,,,,,,133400.0
2025-11-11 05:00:00,176483300.0,17980000.0,19842100.0,13302200.0,46208300.0,9666300.0,20686600.0,4166400.0,1517400.0,1179100.0,310100.0,8253200.0,1663400.0,13276300.0,8313800.0,20087500.0,3301000.0,1738800.0,11727600.0,,,,,,,,,10753200.0,19693700.0,33240100.0,3936900.0,12464900.0,51004200.0,33365000.0,17370000.0,5497600.0,1736700.0,1298200.0,31265000.0,9834700.0,4896400.0,1537100.0,,
2025-11-11 23:00:00,,,,,,,,,,,,,,,,,,,,142119.0,1028840.0,194116.0,2424051.0,,,,,,,,,,,,,,,,,,,,,
2025-11-12 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,64347179408.0,34898956623.0,5979682267.0,,,,,,,,,,,,,,,,,126500.0
2025-11-12 05:00:00,154935300.0,26574900.0,24829900.0,24493300.0,48398000.0,9715900.0,24195000.0,5185200.0,2645100.0,1068200.0,440600.0,5936600.0,1829700.0,16004600.0,6675200.0,20965100.0,2737000.0,1639700.0,19309500.0,,,,,,,,,16203700.0,51559700.0,21987100.0,5278800.0,9075100.0,50651600.0,38942500.0,23096500.0,5671000.0,1794300.0,1446000.0,28068500.0,9481600.0,8733200.0,1724500.0,,
2025-11-12 23:00:00,,,,,,,,,,,,,,,,,,,,0.0,0.0,200194.0,3276599.0,,,,,,,,,,,,,,,,,,,,,
2025-11-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,101546815416.0,50283416669.0,7354986019.0,,,,,,,,,,,,,,,,,162200.0
2025-11-13 05:00:00,207423100.0,25273100.0,29494000.0,20973800.0,49602800.0,13827600.0,30009000.0,4153600.0,3458700.0,1005300.0,483400.0,6161100.0,2430600.0,16367500.0,7812400.0,27631900.0,4771900.0,2217000.0,12663800.0,,,,,,,,,15867900.0,39328400.0,26517100.0,6409900.0,9721700.0,65493200.0,48629100.0,37229500.0,3826600.0,3650800.0,2462300.0,43405700.0,10214100.0,6715200.0,4079900.0,,
2025-11-13 23:00:00,,,,,,,,,,,,,,,,,,,,230786.0,461349.0,214328.0,3107222.0,,,,,,,,,,,,,,,,,,,,,
2025-11-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,114346441890.0,47003809463.0,8170562276.0,,,,,,,,,,,,,,,,,71000.0
2025-11-14 05:00:00,186591900.0,28505700.0,31647200.0,20724100.0,47431300.0,11486800.0,36053800.0,3862300.0,2764500.0,1180100.0,396800.0,6950900.0,1739100.0,12475600.0,9041500.0,26045200.0,4893300.0,2097400.0,15534200.0,,,,,,,,,15198000.0,31793500.0,21107100.0,10528800.0,10028300.0,68287500.0,51216000.0,29451100.0,3432300.0,2202800.0,4990900.0,28158400.0,6433200.0,4434600.0,2915200.0,,
2025-11-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,38500716654.0,19932940649.0,3449336899.0,,,,,,,,,,,,,,,,,
2025-11-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,71086235862.0,30987886524.0,4722106857.0,,,,,,,,,,,,,,,,,
2025-11-16 23:00:00,,,,,,,,,,,,,,,,,,,,154164.0,317194.0,237425.0,2440558.0,,,,,,,,,,,,,,,,,,,,,
2025-11-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,94186165724.0,41026793235.0,7330608944.0,,,,,,,,,,,,,,,,,72200.0
2025-11-17 05:00:00,173628900.0,19092800.0,52670200.0,16501300.0,45018300.0,10227100.0,16143800.0,4720000.0,1941100.0,1318400.0,793700.0,6463200.0,2481900.0,16922500.0,7220900.0,24986200.0,3938400.0,2143400.0,10697000.0,,,,,,,,,13295200.0,23582000.0,17583500.0,8015200.0,9462500.0,43085200.0,30044500.0,22630800.0,3751000.0,2029300.0,3180200.0,29540800.0,7932800.0,3870200.0,1955000.0,,
2025-11-17 23:00:00,,,,,,,,,,,,,,,,,,,,376421.0,441388.0,234836.0,2353592.0,,,,,,,,,,,,,,,,,,,,,
2025-11-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,101333569062.0,41581494270.0,7400753648.0,,,,,,,,,,,,,,,,,99400.0
2025-11-18 05:00:00,213598900.0,33815100.0,49158700.0,25500600.0,45677300.0,11850400.0,21098300.0,3430500.0,1918600.0,1117500.0,781000.0,5844000.0,2984700.0,17439400.0,5854900.0,23969000.0,5055800.0,1493500.0,11402400.0,,,,,,,,,7818800.0,20909400.0,16982000.0,6281500.0,9242600.0,43847100.0,27543900.0,20780000.0,3493700.0,1596100.0,2295600.0,32819100.0,7661100.0,2858300.0,2466300.0,,
2025-11-18 23:00:00,,,,,,,,,,,,,,,,,,,,675116.0,989863.0,243442.0,4337944.0,,,,,,,,,,,,,,,,,,,,,
2025-11-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,80350354656.0,40229739844.0,6005404886.0,,,,,,,,,,,,,,,,,68500.0
2025-11-19 05:00:00,247246400.0,23245300.0,68198900.0,24744700.0,40424500.0,11179200.0,21679500.0,3571200.0,1880900.0,1202100.0,619500.0,3832000.0,3462300.0,18256200.0,6206800.0,23102800.0,6242200.0,1845800.0,15765200.0,,,,,,,,,10980400.0,30797100.0,15304000.0,5874700.0,11245900.0,40792200.0,35536600.0,19458100.0,4622800.0,1652600.0,3029700.0,26398800.0,4879200.0,1669100.0,2061700.0,,
2025-11-19 23:00:00,,,,,,,,,,,,,,,,,,,,277529.0,561545.0,203377.0,3100053.0,,,,,,,,,,,,,,,,,,,,,
2025-11-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,97970645638.0,43917885207.0,8497498957.0,,,,,,,,,,,,,,,,,205900.0
2025-11-20 05:00:00,343504800.0,26802500.0,62025200.0,20603000.0,45823600.0,15747300.0,27459600.0,3135700.0,3195000.0,1543200.0,893400.0,5984600.0,2648300.0,41734000.0,6309300.0,31531900.0,6292900.0,2612200.0,20149200.0,,,,,,,,,10506500.0,28460400.0,25029300.0,7703100.0,13503900.0,54124700.0,40990900.0,33669500.0,3751500.0,1620300.0,1837900.0,53625900.0,7372100.0,3002100.0,2766100.0,,
2025-11-20 23:00:00,,,,,,,,,,,,,,,,,,,,507649.0,842166.0,388226.0,5385053.0,,,,,,,,,,,,,,,,,,,,,
2025-11-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,129157506112.0,51476486049.0,10081815694.0,,,,,,,,,,,,,,,,,136600.0
2025-11-21 05:00:00,346926200.0,31769200.0,74137700.0,21052600.0,59030800.0,20872800.0,44834100.0,4266700.0,2921600.0,1835800.0,1320500.0,7633100.0,2870100.0,33783100.0,6822500.0,24848500.0,7150000.0,2211000.0,21721900.0,,,,,,,,,13194600.0,26351900.0,18870000.0,8820800.0,13380400.0,52393900.0,40891200.0,29301400.0,2852200.0,1946900.0,1928700.0,51738300.0,7578000.0,2954100.0,2827200.0,,
2025-11-22 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,40793099246.0,15408928941.0,3490973210.0,,,,,,,,,,,,,,,,,
2025-11-23 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,58083435576.0,20358404499.0,3820042054.0,,,,,,,,,,,,,,,,,
2025-11-23 23:00:00,,,,,,,,,,,,,,,,,,,,551855.0,0.0,431369.0,4807583.0,,,,,,,,,,,,,,,,,,,,,
2025-11-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,74433896110.0,32491657389.0,6046925667.0,,,,,,,,,,,,,,,,,96900.0
2025-11-24 05:00:00,256618300.0,34421000.0,85165100.0,23554900.0,65585800.0,13570300.0,31144700.0,5497200.0,4653500.0,2182900.0,951900.0,7111300.0,3661200.0,24883200.0,5228100.0,22736500.0,3923100.0,2061400.0,24669600.0,,,,,,,,,10085300.0,21486800.0,20281000.0,4464400.0,10180100.0,42765900.0,29743200.0,40440600.0,2592000.0,4097200.0,1669500.0,24625800.0,6642600.0,2157700.0,3078800.0,,
2025-11-24 23:00:00,,,,,,,,,,,,,,,,,,,,373828.0,812677.0,364455.0,3827934.0,,,,,,,,,,,,,,,,,,,,,
2025-11-25 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,64837343545.0,23336017779.0,4512057787.0,,,,,,,,,,,,,,,,,108800.0
2025-11-25 05:00:00,320600300.0,28019800.0,88632100.0,25213000.0,46914200.0,13726800.0,29595000.0,4181500.0,3105100.0,2188500.0,1100100.0,6097700.0,2534700.0,18482200.0,6891400.0,21529500.0,5827200.0,1509000.0,12502900.0,,,,,,,,,10462800.0,24006600.0,10568800.0,4863800.0,10159500.0,40036100.0,23805700.0,18007200.0,2234800.0,3625100.0,2020100.0,19137700.0,3964100.0,4630000.0,2471900.0,,
2025-11-25 23:00:00,,,,,,,,,,,,,,,,,,,,191758.0,0.0,258268.0,2513615.0,,,,,,,,,,,,,,,,,,,,,
2025-11-26 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,66496301869.0,21433162961.0,5361639551.0,,,,,,,,,,,,,,,,,26900.0
2025-11-26 05:00:00,183852000.0,25709100.0,51373400.0,15209500.0,33431400.0,12220300.0,26544100.0,3093700.0,1995100.0,5473600.0,787000.0,4049300.0,1936200.0,20448700.0,5820200.0,19868500.0,2924800.0,1633700.0,8016300.0,,,,,,,,,9184100.0,26280300.0,10906100.0,4231900.0,5989800.0,28827600.0,21619800.0,12482000.0,2461000.0,1367700.0,1247700.0,19967100.0,4739900.0,3102200.0,3181500.0,,
2025-11-26 23:00:00,,,,,,,,,,,,,,,,,,,,161403.0,480002.0,157114.0,1992609.0,,,,,,,,,,,,,,,,,,,,,
2025-11-27 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57040622845.0,16972780500.0,3419017564.0,,,,,,,,,,,,,,,,,
2025-11-27 23:00:00,,,,,,,,,,,,,,,,,,,,162319.0,355189.0,232305.0,3388703.0,,,,,,,,,,,,,,,,,,,,,
2025-11-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,60895830289.0,20659958964.0,4865188881.0,,,,,,,,,,,,,,,,,89500.0
2025-11-28 05:00:00,121332800.0,14386700.0,26018600.0,11033200.0,20135600.0,5515400.0,13848500.0,2732200.0,1019500.0,1682600.0,262200.0,2568000.0,1092600.0,9069400.0,3193400.0,17890300.0,1747800.0,980200.0,5692900.0,,,,,,,,,7175400.0,41350000.0,5636800.0,2212500.0,4225700.0,13998400.0,9462200.0,10307400.0,1187000.0,837300.0,742900.0,11085900.0,2351300.0,4570700.0,1125700.0,,
2025-11-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,37921773455.0,12775481230.0,2428334173.0,,,,,,,,,,,,,,,,,
2025-11-30 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,38497902869.0,11530446514.0,3123775023.0,,,,,,,,,,,,,,,,,
2025-11-30 23:00:00,,,,,,,,,,,,,,,,,,,,272918.0,756974.0,351520.0,3011185.0,,,,,,,,,,,,,,,,,,,,,
2025-12-01 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,87962894424.0,36679598313.0,6212210725.0,,,,,,,,,,,,,,,,,88100.0
2025-12-01 05:00:00,188131000.0,23964000.0,41183000.0,13029900.0,46587700.0,7713000.0,13461200.0,3070200.0,1764500.0,1824400.0,608300.0,6578100.0,2149400.0,17517200.0,7662400.0,20612000.0,2507800.0,1105500.0,6719900.0,,,,,,,,,11177100.0,66064100.0,13260600.0,3894800.0,6791000.0,29818000.0,17144100.0,13654200.0,2333400.0,1852800.0,1387800.0,22757400.0,3089300.0,2031400.0,1661700.0,,
2025-12-01 23:00:00,,,,,,,,,,,,,,,,,,,,222535.0,487213.0,296325.0,3664808.0,,,,,,,,,,,,,,,,,,,,,
2025-12-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,78546798211.0,26593645111.0,6173683503.0,,,,,,,,,,,,,,,,,110400.0
2025-12-02 05:00:00,182632200.0,19562700.0,35854700.0,11640900.0,53669500.0,10746400.0,19664500.0,3280000.0,2749500.0,1303600.0,512100.0,9270100.0,2160600.0,18930400.0,5359200.0,19300200.0,2540300.0,1637200.0,10924100.0,,,,,,,,,8103900.0,43952700.0,13390800.0,4279500.0,8894200.0,29149900.0,19819500.0,12670200.0,2212500.0,1572700.0,1085900.0,22016500.0,4031500.0,1706700.0,2041000.0,,
2025-12-02 23:00:00,,,,,,,,,,,,,,,,,,,,215169.0,531796.0,233478.0,2688839.0,,,,,,,,,,,,,,,,,,,,,
2025-12-03 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,77650204986.0,29949301036.0,5809364566.0,,,,,,,,,,,,,,,,,98700.0
2025-12-03 05:00:00,165138000.0,34615100.0,41838300.0,11134300.0,43538700.0,9599200.0,19060500.0,3447000.0,2545700.0,1157700.0,791900.0,5536800.0,1886800.0,21335800.0,5310500.0,25902800.0,1890600.0,1084500.0,7981000.0,,,,,,,,,7886800.0,33817700.0,14385200.0,5656200.0,12026600.0,34325300.0,39960600.0,17183100.0,2760100.0,2662600.0,1542800.0,20472800.0,5197700.0,2311700.0,1637900.0,,
2025-12-03 23:00:00,,,,,,,,,,,,,,,,,,,,240612.0,338494.0,225390.0,2166030.0,,,,,,,,,,,,,,,,,,,,,
2025-12-04 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,64538402681.0,27434991113.0,4304817495.0,,,,,,,,,,,,,,,,,304800.0
2025-12-04 05:00:00,167364900.0,22318200.0,31240900.0,29874600.0,43989100.0,6753000.0,23316900.0,3854900.0,2313600.0,1379800.0,861600.0,5760200.0,3787800.0,13145300.0,8099700.0,42614600.0,4185000.0,2363900.0,21446900.0,,,,,,,,,6754400.0,48740300.0,28366600.0,8505700.0,24714900.0,76980500.0,51972400.0,33399900.0,5138300.0,2785200.0,1930600.0,29987600.0,6719600.0,4004000.0,1725500.0,,
2025-12-04 23:00:00,,,,,,,,,,,,,,,,,,,,181006.0,649880.0,209947.0,3192656.0,,,,,,,,,,,,,,,,,,,,,
2025-12-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,63256398633.0,28000268228.0,4557254539.0,,,,,,,,,,,,,,,,,336400.0
2025-12-05 05:00:00,143971100.0,22608700.0,28851700.0,21207900.0,47265800.0,10275300.0,24208700.0,2502100.0,2177300.0,1224900.0,697500.0,5649600.0,2359800.0,11154600.0,10644400.0,25834700.0,4654500.0,1527400.0,14573800.0,,,,,,,,,9449800.0,43566000.0,14633100.0,5972800.0,13620200.0,51097800.0,38125400.0,17478700.0,2745900.0,2140800.0,1393800.0,18291400.0,4583900.0,2257200.0,1132100.0,,
2025-12-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,37994042405.0,10962819760.0,2061286212.0,,,,,,,,,,,,,,,,,
2025-12-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,47394898960.0,20383496376.0,3824892147.0,,,,,,,,,,,,,,,,,
2025-12-07 23:00:00,,,,,,,,,,,,,,,,,,,,0.0,388090.0,149110.0,2277998.0,,,,,,,,,,,,,,,,,,,,,
2025-12-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,57394099056.0,25262165670.0,4710407082.0,,,,,,,,,,,,,,,,,48900.0
2025-12-08 05:00:00,204378100.0,21965900.0,33909400.0,13161000.0,38211800.0,16643100.0,24711200.0,3088600.0,1822500.0,1896600.0,1075700.0,6394700.0,2407900.0,12646900.0,5681600.0,24333200.0,2608300.0,1106500.0,9420700.0,,,,,,,,,6822100.0,19711200.0,21748500.0,5620600.0,11465000.0,33282500.0,37694900.0,16359700.0,5055000.0,1531900.0,1030000.0,16470400.0,5037200.0,2495300.0,1960900.0,,
2025-12-08 23:00:00,,,,,,,,,,,,,,,,,,,,281680.0,748090.0,257324.0,3985751.0,,,,,,,,,,,,,,,,,,,,,
2025-12-09 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,66861721440.0,32012553374.0,5869893316.0,,,,,,,,,,,,,,,,,106500.0
2025-12-09 05:00:00,144719700.0,14696100.0,30194000.0,12997100.0,32193300.0,11349100.0,17643600.0,2569700.0,1755300.0,1173700.0,928500.0,6254300.0,1899500.0,17117500.0,6853700.0,16250000.0,3192800.0,916000.0,6792000.0,,,,,,,,,6358700.0,59738900.0,17526200.0,4534800.0,11159000.0,31275800.0,22038400.0,12985500.0,1692500.0,1117100.0,2077600.0,25259300.0,5136000.0,2242500.0,1359900.0,,
2025-12-09 23:00:00,,,,,,,,,,,,,,,,,,,,227522.0,423197.0,165351.0,2310121.0,,,,,,,,,,,,,,,,,,,,,
